nome_x,nome_regiao,quantidade_nascimentos_ate_2010
Chiaki,Sudeste,13
Chiang,Sudeste,27
Chiara,Sudeste,266
Chico,Nordeste,122
Chie,Sudeste,12
Chieko,Sudeste,51
Chile,Sudeste,15
Chin,Sudeste,44
Ching,Sudeste,11
Chintia,Sudeste,20
Chirlane,Norte,10
Chirle,Sudeste,79
Chirlei,Sudeste,1313
Chirleide,Nordeste,33
Chirlene,Nordeste,258
Chirley,Sudeste,677
Chirli,Sudeste,10
Chirliane,Nordeste,13
Chirly,Sudeste,15
Chistian,Sudeste,205
Chistiane,Sudeste,110
Chistiano,Sudeste,17
Chistina,Sudeste,50
Chistine,Sudeste,10
Chistopher,Sudeste,13
Chiu,Sudeste,18
Chiyo,Sudeste,13
Chiyoko,Sudeste,21
Chizue,Sudeste,10
Chizuko,Sudeste,21
Chloe,Sudeste,70
Cho,Sudeste,16
Choi,Sudeste,14
Chong,Sudeste,44
Choon,Sudeste,22
Chou,Sudeste,26
Chow,Sudeste,14
Chris,Sudeste,46
Christa,Sul,29
Christan,Sudeste,12
Christhian,Sudeste,10
Christiam,Sudeste,20
Christian,Sudeste,4598
Christiana,Sudeste,137
Christiane,Sudeste,2098
Christiani,Sudeste,22
Christianne,Sudeste,119
Christiano,Sudeste,578
Christiany,Sudeste,10
Christie,Sudeste,25
Christina,Sudeste,551
Christine,Sudeste,330
Christofer,Sul,114
Christoffer,Sudeste,20
Christoph,Sudeste,10
Christophe,Sudeste,37
Christopher,Sudeste,726
Christovam,Sudeste,13
Christovao,Sudeste,10
Christyan,Sudeste,36
Chritian,Sudeste,30
Chritiane,Sudeste,15
Chrystian,Sudeste,99
Chrystiane,Sudeste,12
Chu,Sudeste,47
Chuang,Sudeste,23
Chul,Sudeste,17
Chun,Sudeste,52
Chung,Sudeste,75
Ciana,Nordeste,10
Ciane,Norte,163
Ciara,Sudeste,40
Cibel,Sudeste,11
Cibele,Sudeste,14843
Cibeli,Sudeste,960
Cibelia,Sudeste,12
Cibelle,Sudeste,366
Cibelli,Sudeste,31
Cibelly,Nordeste,76
Cibely,Sudeste,56
Ciberia,Sudeste,14
Cibila,Sul,23
Cica,Sudeste,56
Cicelia,Nordeste,30
Cicer,Sudeste,17
Cicera,Nordeste,73042
Ciceri,Sudeste,18
Cicero,Nordeste,156644
Cicerro,Nordeste,14
Ciciane,Nordeste,13
Cicilia,Sudeste,311
Cicilio,Nordeste,18
Cicira,Sudeste,11
Ciciro,Sudeste,21
Cicleide,Nordeste,102
Cico,Sudeste,18
Cid,Sudeste,1009
Cida,Sudeste,2375
Cidalha,Sudeste,11
Cidalia,Sudeste,462
Cidalina,Sudeste,16
Cidalva,Sudeste,37
Cidclei,Sudeste,26
Cide,Sudeste,47
Cidea,Sudeste,13
Cideia,Sudeste,24
Cidelcina,Sudeste,17
Cideli,Sudeste,11
Cidelia,Sudeste,43
Cidelina,Sudeste,12
Cidi,Sudeste,36
Cidia,Norte,61
Cidiane,Sudeste,25
Cidiclei,Nordeste,33
Cidilene,Nordeste,32
Cidimar,Sudeste,47
Cidinalva,Sudeste,14
Cidine,Sudeste,13
Cidinea,Sudeste,27
Cidinei,Sudeste,428
Cidineia,Sudeste,437
Cidiney,Sudeste,38
Cidinha,Sudeste,25
Cidmar,Sudeste,24
Cidnea,Sudeste,16
Cidnei,Sudeste,283
Cidneia,Sudeste,95
Cidney,Sudeste,83
Cido,Sudeste,46
Cidomar,Norte,24
Ciene,Sudeste,23
Cila,Sudeste,51
Cilane,Norte,14
Cilas,Sudeste,668
Cilbene,Centro-Oeste,15
Cilda,Sudeste,90
Cildo,Sudeste,10
Cilea,Sudeste,120
Cileda,Sudeste,19
Cilei,Sudeste,17
Cileia,Sudeste,591
Cileida,Sudeste,12
Cileide,Nordeste,499
Cilena,Sudeste,35
Cilene,Sudeste,6892
Cileni,Sudeste,21
Cilenio,Sudeste,17
Cileno,Norte,38
Cilesia,Sudeste,20
Cilia,Sudeste,42
Ciliane,Sudeste,27
Cilina,Sudeste,14
Ciline,Sudeste,20
Cilio,Sudeste,42
Cilma,Sudeste,23
Cilmar,Sudeste,31
Cilmara,Sudeste,195
Cilon,Sul,68
Cilsa,Sudeste,24
Cilso,Sudeste,41
Cilvana,Sudeste,10
Cimar,Sudeste,22
Cimara,Sudeste,75
Cimeia,Sudeste,18
Cimone,Sudeste,211
Cimoni,Sudeste,13
Cinara,Sul,1498
Cindi,Sudeste,92
Cindia,Sudeste,21
Cindy,Sudeste,878
Cinea,Sudeste,23
Cineia,Sudeste,112
Cineide,Nordeste,204
Cinelandia,Norte,11
Cinesia,Sudeste,14
Cinesio,Sudeste,154
Cinezio,Sudeste,27
Cinira,Sudeste,1100
Cinta,Sudeste,55
Cintha,Sudeste,22
Cinthia,Sudeste,5577
Cinthya,Sudeste,371
Cinti,Sudeste,14
Cintia,Sudeste,68716
Cintian,Sudeste,13
Cintya,Sudeste,228
Cinval,Sudeste,13
Cinvaldo,Sudeste,11
Ciomara,Sudeste,29
Cione,Sudeste,40
Cipriana,Sudeste,49
Cipriano,Sudeste,241
Cira,Sudeste,126
Ciraldo,Sudeste,21
Circa,Sudeste,14
Circe,Sul,179
Circo,Sudeste,15
Cirene,Sudeste,1192
Ciria,Norte,74
Ciriaco,Sudeste,24
Cirila,Sudeste,45
Cirilo,Sudeste,577
Cirineu,Sul,123
Cirino,Sudeste,12
Cirio,Sul,68
Cirlandia,Nordeste,23
Cirlane,Nordeste,70
Cirlania,Nordeste,10
Cirlea,Sudeste,34
Cirlei,Sudeste,1704
Cirleia,Sudeste,323
Cirleide,Nordeste,522
Cirlene,Sudeste,5938
Cirlete,Sudeste,12
Cirley,Sudeste,198
Cirliane,Nordeste,29
Ciro,Sudeste,4578
Cirsa,Sudeste,14
Cirso,Sudeste,74
Cisa,Sudeste,32
Cisera,Sudeste,120
Cisero,Sudeste,362
Cislaine,Sudeste,12
Cislene,Sudeste,44
Ciso,Nordeste,20
Cissa,Sudeste,107
Cissera,Sudeste,15
Cisso,Sudeste,30
Cistiane,Sudeste,35
Cistiano,Sudeste,21
Cistina,Sudeste,16
Cithia,Sudeste,29
Citia,Sudeste,88
Ciumara,Sudeste,10
Cival,Sudeste,11
Civaldo,Sudeste,57
Civerino,Nordeste,10
Civirino,Sudeste,14
Cizaltina,Sudeste,13
Cizenando,Sudeste,11
Cizino,Sudeste,11
Ckaudia,Sudeste,73
Ckaudio,Sudeste,52
Ckeber,Sudeste,20
Ckeide,Sudeste,15
Ckeusa,Sudeste,12
Claci,Sul,684
Clacir,Sul,42
Clademir,Sul,201
Clademiro,Sudeste,12
Cladenice,Sudeste,17
Cladete,Sudeste,34
Cladia,Sudeste,613
Cladiana,Sudeste,33
Cladiane,Sudeste,12
Cladimir,Sul,20
Cladinei,Sudeste,75
Cladineia,Sudeste,38
Cladio,Sudeste,588
Cladionor,Sudeste,33
Cladir,Sul,71
Cladirene,Sudeste,10
Cladis,Sul,76
Cladson,Sudeste,12
Cladys,Sudeste,10
Claiane,Nordeste,10
Claice,Sudeste,10
Claide,Sudeste,90
Claides,Sudeste,14
Claidia,Sudeste,51
Claidinei,Sudeste,14
Claidio,Sudeste,45
Clailson,Nordeste,28
Clailton,Nordeste,130
Claimar,Sul,52
Clair,Sul,9409
Claira,Sul,11
Claire,Sul,140
Clairton,Sul,542
Clais,Sudeste,13
Claise,Sul,12
Claison,Sudeste,22
Claitom,Sudeste,16
Claiton,Sul,3876
Claive,Sudeste,12
Claiver,Nordeste,28
Claldemir,Sudeste,30
Claldete,Sudeste,26
Claldia,Sudeste,46
Claldinei,Sudeste,22
Claldio,Sudeste,40
Clanderson,Sudeste,15
Clandio,Sul,43
Clara,Sudeste,32071
Clarce,Sudeste,12
Clarete,Sudeste,110
Clari,Sul,823
Clariana,Sudeste,127
Clariane,Sudeste,75
Claribel,Sudeste,10
Clarica,Sudeste,124
Clarice,Sudeste,25990
Clarici,Sudeste,21
Claricia,Sudeste,27
Claricio,Sudeste,15
Clarimar,Sudeste,11
Clarimundo,Sudeste,24
Clarina,Sudeste,35
Clarinda,Sudeste,1600
Clarindo,Sudeste,639
Clarinha,Sul,22
Clarino,Sudeste,12
Claris,Sudeste,16
Clarisa,Sudeste,117
Clarisce,Sudeste,12
Clarise,Sudeste,320
Clarismar,Centro-Oeste,34
Clarismundo,Sudeste,76
Clarissa,Sudeste,4257
Clarisse,Sudeste,6709
Clarisvaldo,Sudeste,23
Clarita,Sudeste,98
Clarival,Centro-Oeste,13
Clarivaldo,Nordeste,16
Clark,Sudeste,35
Clarkson,Nordeste,14
Claro,Centro-Oeste,69
Clary,Sul,25
Claton,Sudeste,10
Clauber,Sudeste,447
Claubert,Nordeste,15
Clauberth,Nordeste,11
Clauberto,Nordeste,14
Claubia,Nordeste,16
Clauce,Sudeste,46
Clauci,Sudeste,15
Claucia,Sudeste,615
Clauciane,Norte,32
Clauciene,Sudeste,12
Claucio,Sudeste,133
Claucir,Sul,34
Clauco,Sudeste,138
Clauda,Sudeste,85
Claudair,Sul,14
Claude,Sudeste,100
Claudean,Nordeste,24
Claudeane,Nordeste,276
Claudeci,Sudeste,1164
Claudecio,Nordeste,25
Claudecir,Sul,2199
Claudecira,Norte,11
Claudecy,Sudeste,21
Claudei,Sudeste,11
Claudeilson,Sudeste,22
Claudeilton,Nordeste,10
Claudeir,Sudeste,264
Claudejane,Nordeste,37
Claudeli,Sudeste,23
Claudelice,Sudeste,36
Claudelina,Centro-Oeste,32
Claudelino,Sudeste,29
Claudemar,Sudeste,135
Claudemi,Nordeste,60
Claudemilson,Nordeste,72
Claudemir,Sudeste,18456
Claudemira,Sudeste,176
Claudemiro,Nordeste,545
Claudenberg,Nordeste,12
Claudene,Nordeste,123
Claudenei,Norte,17
Claudeney,Norte,11
Claudeni,Sudeste,59
Claudenia,Nordeste,388
Claudenice,Nordeste,2416
Claudenil,Centro-Oeste,10
Claudenilda,Nordeste,10
Claudenildo,Sudeste,13
Claudenilson,Nordeste,273
Claudenio,Nordeste,33
Claudenir,Sudeste,1712
Claudenira,Nordeste,58
Claudenise,Nordeste,105
Claudeniza,Nordeste,10
Claudenize,Norte,12
Claudenizia,Nordeste,16
Claudenor,Nordeste,344
Claudenora,Norte,19
Claudeonor,Sudeste,18
Clauder,Sudeste,16
Claudete,Sudeste,22195
Claudeti,Sudeste,84
Claudette,Sudeste,77
Claudevam,Nordeste,18
Claudevan,Nordeste,1079
Claudevania,Nordeste,96
Claudi,Sudeste,237
Claudia,Sudeste,191357
Claudiana,Nordeste,8519
Claudiane,Nordeste,7264
Claudiani,Sudeste,12
Claudiano,Nordeste,1240
Claudice,Nordeste,121
Claudiceia,Sudeste,406
Claudicelia,Sudeste,14
Claudiene,Sudeste,429
Claudii,Sudeste,13
Claudijane,Nordeste,112
Claudilane,Sudeste,13
Claudileia,Sudeste,31
Claudileide,Sudeste,12
Claudilene,Sudeste,1623
Claudimar,Sudeste,285
Claudimara,Sudeste,38
Claudimeire,Sudeste,21
Claudimir,Sul,128
Claudimira,Nordeste,24
Claudimiro,Centro-Oeste,49
Claudina,Sudeste,845
Claudine,Sudeste,370
Claudinea,Sudeste,196
Claudinei,Sudeste,39407
Claudineia,Sudeste,14139
Claudineide,Nordeste,741
Claudineis,Sudeste,12
Claudiner,Sudeste,15
Claudines,Sudeste,21
Claudinete,Nordeste,1278
Claudiney,Sudeste,741
Claudinez,Sudeste,13
Claudinha,Sudeste,13
Claudini,Sudeste,16
Claudinier,Sudeste,26
Claudinir,Sudeste,10
Claudino,Sul,1266
Claudinor,Nordeste,72
Claudio,Sudeste,179794
Claudiomar,Sul,1357
Claudiomir,Sul,949
Claudiomiro,Sul,3983
Claudionar,Sudeste,13
Claudione,Sudeste,28
Claudionei,Sul,358
Claudionete,Sudeste,13
Claudioney,Norte,15
Claudionice,Sudeste,78
Claudionir,Sul,81
Claudiono,Nordeste,33
Claudionor,Sudeste,6722
Claudionora,Nordeste,92
Claudir,Sul,3652
Claudirene,Sudeste,203
Claudison,Sudeste,33
Claudisson,Nordeste,12
Claudistone,Nordeste,11
Claudite,Sudeste,18
Claudius,Sudeste,37
Claudiva,Sudeste,13
Claudivan,Nordeste,425
Claudivania,Nordeste,199
Claudivanio,Sudeste,11
Claudivino,Centro-Oeste,35
Claudizete,Nordeste,17
Claudjane,Nordeste,67
Claudmir,Sudeste,15
Claudnei,Sudeste,128
Claudneia,Sudeste,12
Claudney,Sudeste,22
Claudo,Sudeste,92
Claudomir,Nordeste,58
Claudomira,Norte,63
Claudomiro,Sudeste,849
Claudonor,Nordeste,10
Claudson,Nordeste,66
Clauia,Sudeste,12
Clauio,Sudeste,48
Claumir,Sudeste,35
Claunei,Sul,15
Claunice,Sudeste,30
Claunir,Sul,26
Claurenice,Sul,10
Claus,Sudeste,199
Clausi,Sudeste,11
Clausia,Sudeste,50
Clausio,Sudeste,14
Clautides,Sudeste,18
Clauton,Nordeste,13
Clauzi,Sudeste,13
Clay,Sudeste,32
Clayde,Sudeste,48
Claydson,Sudeste,13
Clayson,Sudeste,77
Claytom,Sudeste,38
Clayton,Sudeste,7452
Clber,Sudeste,15
Clea,Sudeste,2724
Clealdo,Nordeste,14
Clean,Nordeste,13
Cleana,Nordeste,12
Cleanderson,Nordeste,27
Cleandro,Norte,47
Cleane,Nordeste,3588
Cleangela,Nordeste,14
Cleani,Sudeste,29
Cleano,Nordeste,39
Cleanto,Nordeste,72
Clebe,Sudeste,243
Cleber,Sudeste,50539
Clebernilton,Nordeste,12
Clebersom,Sudeste,26
Cleberson,Sudeste,4216
Clebert,Nordeste,46
Cleberte,Nordeste,17
Cleberton,Nordeste,221
Clebeson,Norte,134
Clebia,Nordeste,419
Clebiana,Nordeste,65
Clebiane,Nordeste,23
Clebiano,Nordeste,16
Clebio,Sudeste,538
Clebison,Nordeste,114
Clebsom,Nordeste,22
Clebson,Nordeste,3819
Cleci,Sul,5207
Clecia,Nordeste,3292
Cleciana,Nordeste,73
Cleciane,Nordeste,446
Cleciano,Nordeste,40
Clecilma,Norte,25
Clecio,Nordeste,3278
Clecir,Sul,51
Clecius,Sudeste,10
Clecy,Sul,57
Clede,Sudeste,49
Cledemilson,Sudeste,11
Cleder,Sudeste,32
Clederson,Sudeste,28
Cledes,Sudeste,18
Cledeson,Sudeste,10
Cledi,Sul,448
Cledia,Sudeste,30
Clediana,Nordeste,24
Clediane,Nordeste,148
Cledijane,Nordeste,10
Cledilson,Nordeste,58
Cledimar,Sudeste,10
Cledina,Nordeste,64
Cledinaldo,Sudeste,11
Cledinalva,Nordeste,10
Cledineia,Sudeste,19
Cledio,Sul,21
Clediomar,Nordeste,11
Cledir,Sul,250
Cledis,Sudeste,12
Cledison,Norte,243
Cledivaldo,Nordeste,53
Cledja,Nordeste,364
Cledjane,Nordeste,58
Cledna,Nordeste,54
Cledson,Nordeste,1511
Cleene,Nordeste,16
Cleerson,Sul,11
Cleginaldo,Nordeste,26
Clei,Norte,84
Cleia,Sudeste,7407
Cleiane,Nordeste,93
Cleibe,Centro-Oeste,86
Cleiber,Centro-Oeste,353
Cleibison,Nordeste,16
Cleibson,Nordeste,317
Cleice,Norte,545
Cleici,Sudeste,14
Cleiciane,Norte,2073
Cleiciano,Nordeste,11
Cleicilene,Norte,14
Cleicimar,Norte,14
Cleicimara,Norte,26
Cleid,Sudeste,34
Cleida,Sudeste,71
Cleide,Sudeste,49472
Cleideane,Sudeste,35
Cleidejane,Nordeste,15
Cleidemar,Sudeste,119
Cleidemara,Sudeste,11
Cleideneia,Nordeste,20
Cleidenice,Sudeste,10
Cleider,Sudeste,108
Cleiderson,Sudeste,10
Cleides,Sudeste,86
Cleidi,Sudeste,250
Cleidiana,Nordeste,316
Cleidiane,Nordeste,7488
Cleidiano,Sudeste,12
Cleidiene,Centro-Oeste,10
Cleidijane,Nordeste,16
Cleidilene,Nordeste,83
Cleidimar,Sudeste,575
Cleidimara,Sudeste,50
Cleidinaldo,Nordeste,48
Cleidinalva,Nordeste,15
Cleidinea,Nordeste,11
Cleidineia,Sudeste,101
Cleidiomar,Centro-Oeste,97
Cleidionice,Sudeste,11
Cleidir,Sudeste,33
Cleidisom,Sudeste,12
Cleidison,Nordeste,248
Cleidisson,Nordeste,16
Cleidivan,Sudeste,15
Cleidivania,Sudeste,12
Cleidjane,Nordeste,41
Cleidmar,Centro-Oeste,32
Cleido,Sudeste,10
Cleidson,Nordeste,1845
Cleidy,Sudeste,23
Cleila,Centro-Oeste,25
Cleilda,Nordeste,21
Cleildo,Nordeste,12
Cleilma,Nordeste,10
Cleilson,Nordeste,1789
Cleilton,Nordeste,985
Cleimar,Sul,149
Cleine,Nordeste,13
Cleinice,Sudeste,24
Cleinton,Sudeste,10
Cleio,Sudeste,25
Cleir,Sudeste,179
Cleire,Sudeste,94
Cleiriane,Nordeste,15
Cleirton,Nordeste,57
Cleisa,Nordeste,24
Cleise,Sudeste,419
Cleisi,Sul,10
Cleisiane,Norte,217
Cleisom,Sudeste,42
Cleison,Sudeste,2263
Cleisse,Sudeste,11
Cleissiane,Norte,16
Cleisson,Sudeste,243
Cleite,Sudeste,15
Cleitiane,Nordeste,48
Cleito,Sudeste,607
Cleitom,Sudeste,1012
Cleiton,Sudeste,45810
Cleiuson,Nordeste,17
Cleiva,Sul,77
Cleivan,Sudeste,11
Cleiverson,Sudeste,12
Cleivison,Norte,18
Cleiza,Nordeste,10
Cleize,Sudeste,36
Cleiziane,Norte,11
Clelia,Sudeste,5234
Clelio,Sudeste,393
Clelma,Sudeste,13
Clelsa,Sudeste,19
Clelson,Norte,42
Clelton,Norte,49
Clelza,Sudeste,12
Clemair,Sul,273
Clemar,Sudeste,20
Clemencia,Sudeste,2415
Clemens,Sudeste,11
Clement,Sudeste,11
Clemente,Sudeste,3831
Clementina,Sudeste,1285
Clementino,Sudeste,300
Clemer,Norte,23
Clemerson,Norte,162
Clemeson,Norte,17
Clemilce,Sudeste,13
Clemilda,Sudeste,3149
Clemilde,Sudeste,69
Clemildes,Nordeste,87
Clemildo,Sudeste,144
Clemilson,Nordeste,550
Clemilto,Nordeste,14
Clemilton,Nordeste,972
Clemir,Sudeste,67
Clemira,Sudeste,10
Clemiuda,Sudeste,10
Clenair,Sul,11
Clenaldo,Nordeste,11
Clenar,Sul,11
Clenda,Norte,35
Clene,Centro-Oeste,17
Cleneide,Sudeste,10
Clenes,Nordeste,15
Cleni,Sul,1244
Clenia,Nordeste,207
Clenice,Sudeste,110
Clenilce,Nordeste,16
Clenilda,Sudeste,450
Clenilde,Nordeste,138
Clenildes,Sudeste,15
Clenildo,Norte,227
Clenilson,Nordeste,425
Clenilton,Nordeste,142
Clenio,Sudeste,497
Clenir,Sul,826
Clenira,Sudeste,20
Clenon,Centro-Oeste,10
Cleny,Sudeste,10
Cleo,Sul,1081
Cleociane,Norte,12
Cleocimar,Norte,17
Cleodete,Centro-Oeste,32
Cleodimar,Sudeste,10
Cleodomar,Norte,18
Cleodon,Nordeste,51
Cleofas,Nordeste,13
Cleoma,Norte,32
Cleomar,Sul,2210
Cleomara,Norte,87
Cleomarcio,Nordeste,12
Cleomario,Nordeste,11
Cleomenes,Sudeste,14
Cleomilda,Sudeste,21
Cleomilton,Norte,11
Cleomir,Sudeste,30
Cleomira,Nordeste,10
Cleon,Sul,44
Cleonaldo,Nordeste,55
Cleonardo,Nordeste,16
Cleonce,Sudeste,13
Cleone,Centro-Oeste,218
Cleoneide,Nordeste,220
Cleones,Nordeste,143
Cleonete,Sudeste,10
Cleoni,Sul,262
Cleonia,Nordeste,11
Cleonice,Sudeste,30273
Cleonici,Sudeste,51
Cleonide,Sudeste,15
Cleonides,Sudeste,26
Cleonilce,Norte,14
Cleonilda,Sudeste,220
Cleonilde,Nordeste,67
Cleonildes,Nordeste,81
Cleonildo,Nordeste,140
Cleonilson,Nordeste,34
Cleonina,Nordeste,10
Cleonir,Sul,517
Cleonis,Nordeste,16
Cleonise,Sudeste,109
Cleonisse,Sudeste,46
Cleonita,Centro-Oeste,13
Cleonor,Norte,15
Cleopatra,Sudeste,78
Cleosa,Sudeste,15
Cleosmar,Centro-Oeste,25
Cleoson,Norte,32
Cleoton,Norte,15
Cleovan,Sul,10
Cleoza,Sudeste,12
Cler,Sudeste,23
Clerber,Sudeste,12
Clercio,Sul,11
Cleres,Sudeste,63
Cleri,Sul,220
Cleria,Sudeste,1794
Clerice,Sudeste,11
Clerida,Sudeste,10
Clerio,Sudeste,870
Cleris,Sudeste,83
Clerismar,Centro-Oeste,24
Clerison,Sudeste,32
Clerisson,Nordeste,14
Cleriston,Nordeste,1634
Clerisvaldo,Nordeste,50
Cleriton,Sudeste,13
Clero,Sudeste,13
Clerto,Nordeste,10
Clerton,Nordeste,126
Clery,Sudeste,29
Clesa,Sudeste,20
Clese,Nordeste,19
Clesi,Sul,18
Clesia,Nordeste,753
Clesiana,Nordeste,11
Clesiane,Nordeste,120
Clesio,Sudeste,2495
Clesiomar,Nordeste,16
Clesivaldo,Nordeste,83
Cleson,Sudeste,14
Clessi,Sul,16
Clessia,Nordeste,169
Clessiane,Nordeste,15
Clessio,Nordeste,74
Cleston,Sudeste,11
Cleto,Nordeste,178
Cleton,Sudeste,69
Cleu,Sudeste,24
Cleube,Centro-Oeste,12
Cleuber,Centro-Oeste,502
Cleubert,Sudeste,12
Cleuci,Norte,35
Cleuciane,Norte,182
Cleucilene,Norte,16
Cleucimar,Norte,42
Cleucimara,Norte,16
Cleucio,Sudeste,12
Cleuda,Sudeste,47
Cleude,Nordeste,325
Cleudenice,Nordeste,24
Cleuder,Norte,20
Cleudes,Nordeste,232
Cleudete,Sudeste,25
Cleudi,Sudeste,31
Cleudia,Nordeste,41
Cleudiana,Nordeste,70
Cleudiane,Nordeste,1228
Cleudilene,Nordeste,476
Cleudimar,Nordeste,316
Cleudineia,Sudeste,16
Cleudiomar,Nordeste,12
Cleudir,Sudeste,12
Cleudis,Sudeste,15
Cleudison,Norte,27
Cleudivan,Norte,12
Cleudo,Norte,154
Cleudomar,Norte,19
Cleudson,Centro-Oeste,52
Cleuma,Norte,277
Cleumar,Centro-Oeste,93
Cleumara,Norte,12
Cleumir,Norte,13
Cleuni,Sul,16
Cleunice,Sudeste,3788
Cleunici,Sudeste,10
Cleunilda,Sudeste,17
Cleunise,Sudeste,29
Cleunisse,Sudeste,10
Cleusa,Sudeste,38024
Cleusair,Sudeste,11
Cleuseli,Sul,20
Cleuseni,Centro-Oeste,10
Cleusenir,Sudeste,12
Cleusi,Sul,109
Cleusiane,Norte,13
Cleusilene,Centro-Oeste,10
Cleusimar,Centro-Oeste,50
Cleusmar,Centro-Oeste,18
Cleusmari,Sul,16
Cleuson,Norte,206
Cleuter,Norte,40
Cleuto,Norte,40
Cleuton,Norte,450
Cleuza,Sudeste,23485
Cleuzeni,Sudeste,10
Cleuzenir,Sudeste,38
Cleuzi,Sul,34
Cleuzimar,Centro-Oeste,14
Clevenice,Sul,27
Clever,Sudeste,432
Cleveraldo,Sudeste,11
Cleverso,Sul,10
Cleversom,Sul,100
Cleverson,Sul,9451
Clevertom,Nordeste,13
Cleverton,Nordeste,2976
Cleves,Sudeste,36
Cleveson,Sudeste,22
Clevia,Nordeste,58
Cleviane,Nordeste,21
Clevio,Sudeste,46
Clevis,Sudeste,43
Clevison,Sudeste,42
Cley,Norte,42
Cleybson,Nordeste,59
Cleyce,Norte,18
Cleyciane,Norte,13
Cleyde,Sudeste,198
Cleydiane,Nordeste,11
Cleydson,Nordeste,69
Cleylson,Nordeste,10
Cleyse,Norte,16
Cleyson,Sudeste,115
Cleytom,Sudeste,38
Cleyton,Sudeste,3376
Clezia,Nordeste,49
Clezio,Sudeste,120
Clice,Sudeste,15
Cliceu,Sul,39
Clicia,Norte,926
Cliciana,Norte,10
Cliciane,Norte,311
Clicio,Norte,13
Clide,Sudeste,19
Clidenor,Nordeste,199
Clilton,Nordeste,12
Climene,Sudeste,17
Climerio,Nordeste,76
Clineu,Sudeste,56
Clinger,Norte,65
Clinton,Sudeste,49
Clio,Sudeste,27
Clisia,Norte,31
Clisiane,Norte,16
Clisma,Norte,39
Clissia,Norte,137
Clissiane,Norte,26
Clistenes,Nordeste,11
Cliton,Sudeste,19
Clive,Sudeste,11
Cliver,Norte,11
Cliveraldo,Sudeste,11
Clivia,Norte,492
Clodilde,Sudeste,25
Clodoado,Sudeste,22
Clodoaldo,Sudeste,8207
Clodoaudo,Sudeste,15
Clodoir,Sul,10
Clodomir,Nordeste,397
Clodomira,Sul,29
Clodomiro,Sudeste,245
Clodoveu,Sul,36
Clodovil,Sudeste,15
Cloe,Sudeste,46
Clonice,Sudeste,18
Clores,Nordeste,10
Clori,Sul,137
Cloria,Sudeste,30
Clorinda,Sudeste,73
Cloris,Sudeste,48
Clorivaldo,Sudeste,16
Clory,Sul,10
Clotide,Sudeste,14
Clotilde,Sudeste,2837
Clotildes,Nordeste,176
Clotiude,Sudeste,20
Cloves,Sudeste,2192
Clovis,Sudeste,18482
Clrice,Sudeste,11
Clsudia,Sudeste,12
Clsudio,Sudeste,12
Cludemir,Sudeste,11
Cludete,Sudeste,28
Cludia,Sudeste,209
Cludiana,Sudeste,10
Cludinei,Sudeste,40
Cludineia,Sudeste,12
Cludio,Sudeste,171
Clyde,Sudeste,12
Clyton,Sudeste,17
Cmaria,Sudeste,12
Cmila,Sudeste,20
Cntia,Sudeste,11
Coaraci,Nordeste,10
Coaracy,Sudeste,10
Coceicao,Sudeste,100
Colemar,Centro-Oeste,84
Coleta,Sudeste,10
Colin,Sudeste,16
Colmar,Sul,82
Colombo,Nordeste,10
Concecao,Sudeste,60
Conceiao,Sudeste,13
Conceica,Sudeste,19
Conceicao,Sudeste,54013
Conceisao,Sudeste,75
Conceissao,Sudeste,28
Concepcion,Sudeste,70
Concesso,Sudeste,26
Conceta,Sudeste,11
Concetta,Sudeste,74
Concettina,Sudeste,12
Concheta,Sudeste,69
Conchetta,Sudeste,11
Conchita,Sudeste,24
Concilene,Nordeste,11
Concilia,Sudeste,43
Concita,Nordeste,93
Coneicao,Sudeste,25
Conrad,Sudeste,10
Conrado,Sudeste,1175
Conrrado,Sudeste,81
Conseicao,Sudeste,262
Consoelo,Sudeste,33
Consolacao,Sudeste,73
Consolata,Norte,21
Constanca,Sudeste,94
Constance,Sudeste,27
Constancia,Nordeste,419
Constancio,Sudeste,59
Constante,Sul,23
Constantin,Sudeste,18
Constantina,Sudeste,88
Constantino,Sudeste,651
Constanza,Sudeste,18
Constatino,Sudeste,15
Consuela,Sudeste,11
Consuelita,Sudeste,39
Consuelo,Sudeste,1570
Cor,Sudeste,29
Cora,Sudeste,218
Coraci,Centro-Oeste,657
Coracir,Norte,11
Coracy,Centro-Oeste,52
Corali,Sudeste,16
Coralia,Sudeste,72
Coralina,Sudeste,14
Coraly,Sudeste,13
Corcino,Nordeste,10
Cordeiro,Nordeste,11
Cordelia,Sudeste,153
Corina,Sudeste,2384
Corine,Sudeste,19
Corino,Sudeste,18
Corinta,Sudeste,12
Corinto,Sudeste,42
Coriolano,Sudeste,49
Corlos,Sudeste,55
Cormaria,Sudeste,10
Cornelia,Sudeste,149
Cornelio,Sudeste,624
Corolina,Sudeste,50
Coroline,Sudeste,75
Corrado,Sudeste,15
Correia,Sudeste,14
Cosimo,Sudeste,15
Cosma,Nordeste,5902
Cosme,Nordeste,19242
Cosmerina,Nordeste,15
Cosmerinda,Nordeste,30
Cosmerindo,Nordeste,14
Cosmi,Sudeste,96
Cosmiana,Nordeste,12
Cosmina,Nordeste,51
Cosminha,Nordeste,18
Cosmira,Nordeste,884
Cosmiro,Nordeste,10
Cosmo,Nordeste,8176
Cosmos,Sudeste,23
Costa,Sudeste,107
Costabile,Sudeste,30
